family	# chemicals	# family specific chemicals	# med plants	# plants in fam	plants in fam
ncbitaxon:3488	366	212	6	23	['ncbitaxon:1856020', 'ncbitaxon:1856017', 'ncbitaxon:194251', 'ncbitaxon:382341', 'ncbitaxon:709061', 'ncbitaxon:709040', 'ncbitaxon:709062', 'ncbitaxon:709042', 'ncbitaxon:709050', 'ncbitaxon:3492', 'ncbitaxon:1867283', 'ncbitaxon:2290778', 'ncbitaxon:291940', 'ncbitaxon:1009334', 'ncbitaxon:1867285', 'ncbitaxon:709049', 'ncbitaxon:709058', 'ncbitaxon:1955528', 'ncbitaxon:709045', 'ncbitaxon:709047', 'ncbitaxon:3489', 'ncbitaxon:709051', 'ncbitaxon:3490']
ncbitaxon:2706153	28	3	0	2	['ncbitaxon:2706154', 'ncbitaxon:1401031']
ncbitaxon:58985	27	23	1	1	['ncbitaxon:1210469']
ncbitaxon:2485228	1	0	0	1	['ncbitaxon:1177745']
ncbitaxon:28467	9	0	0	1	['ncbitaxon:53008']
ncbitaxon:98679	2	0	1	1	['ncbitaxon:98680']
ncbitaxon:149662	3	2	0	1	['ncbitaxon:149663']
ncbitaxon:124980	4	0	0	1	['ncbitaxon:124981']
ncbitaxon:82283	63	14	1	2	['ncbitaxon:174458', 'ncbitaxon:397370']
ncbitaxon:190522	47	27	1	2	['ncbitaxon:2695833', 'ncbitaxon:190515']
ncbitaxon:2060786	84	21	0	3	['ncbitaxon:459149', 'ncbitaxon:459148', 'ncbitaxon:2060817']
ncbitaxon:3833	146	6	1	16	['ncbitaxon:359560', 'ncbitaxon:194240', 'ncbitaxon:176333', 'ncbitaxon:49804', 'ncbitaxon:176343', 'ncbitaxon:49815', 'ncbitaxon:49816', 'ncbitaxon:3835', 'ncbitaxon:49814', 'ncbitaxon:176349', 'ncbitaxon:194237', 'ncbitaxon:359559', 'ncbitaxon:176342', 'ncbitaxon:49813', 'ncbitaxon:176336', 'ncbitaxon:1211454']
ncbitaxon:386239	7	4	0	1	['ncbitaxon:714502']
ncbitaxon:457782	4	0	0	1	['ncbitaxon:1366953']
ncbitaxon:386050	2	0	0	1	['ncbitaxon:386051']
ncbitaxon:139931	50	15	1	3	['ncbitaxon:139933', 'ncbitaxon:139932', 'ncbitaxon:416640']
ncbitaxon:70004	87	4	1	10	['ncbitaxon:448999', 'ncbitaxon:449035', 'ncbitaxon:508221', 'ncbitaxon:448985', 'ncbitaxon:155124', 'ncbitaxon:448966', 'ncbitaxon:472468', 'ncbitaxon:385138', 'ncbitaxon:140899', 'ncbitaxon:385139']
ncbitaxon:76468	1	0	0	1	['ncbitaxon:76469']
ncbitaxon:43860	57	8	1	2	['ncbitaxon:80338', 'ncbitaxon:341683']
ncbitaxon:49865	25	2	0	4	['ncbitaxon:1333700', 'ncbitaxon:261454', 'ncbitaxon:1881613', 'ncbitaxon:330479']
ncbitaxon:152360	116	9	1	4	['ncbitaxon:1489764', 'ncbitaxon:461615', 'ncbitaxon:152359', 'ncbitaxon:461616']
ncbitaxon:458337	3	0	0	2	['ncbitaxon:458341', 'ncbitaxon:458340']
ncbitaxon:1144406	5	0	0	1	['ncbitaxon:306987']
ncbitaxon:759618	35	0	0	3	['ncbitaxon:90617', 'ncbitaxon:90614', 'ncbitaxon:40783']
ncbitaxon:49743	241	28	7	18	['ncbitaxon:170727', 'ncbitaxon:90037', 'ncbitaxon:90041', 'ncbitaxon:131536', 'ncbitaxon:50225', 'ncbitaxon:2079621', 'ncbitaxon:1301465', 'ncbitaxon:524209', 'ncbitaxon:170732', 'ncbitaxon:170733', 'ncbitaxon:268104', 'ncbitaxon:90033', 'ncbitaxon:90022', 'ncbitaxon:268103', 'ncbitaxon:90050', 'ncbitaxon:1041103', 'ncbitaxon:511095', 'ncbitaxon:90054']
ncbitaxon:588034	1	0	0	1	['ncbitaxon:45174']
ncbitaxon:281855	8	7	0	1	['ncbitaxon:281856']
ncbitaxon:3624	337	33	7	14	['ncbitaxon:204402', 'ncbitaxon:165709', 'ncbitaxon:64480', 'ncbitaxon:165713', 'ncbitaxon:64478', 'ncbitaxon:165710', 'ncbitaxon:165719', 'ncbitaxon:165199', 'ncbitaxon:3627', 'ncbitaxon:165706', 'ncbitaxon:165707', 'ncbitaxon:64479', 'ncbitaxon:165200', 'ncbitaxon:3625']
ncbitaxon:3471	4	0	1	1	['ncbitaxon:3472']
ncbitaxon:189782	3	0	0	1	['ncbitaxon:194562']
ncbitaxon:119997	1	0	0	1	['ncbitaxon:119999']
ncbitaxon:341014	50	2	1	1	['ncbitaxon:341015']
ncbitaxon:163306	1	1	0	1	['ncbitaxon:163307']
ncbitaxon:4197	22	0	0	3	['ncbitaxon:204362', 'ncbitaxon:204352', 'ncbitaxon:192269']
ncbitaxon:4038	533	50	1	7	['ncbitaxon:571607', 'ncbitaxon:4039', 'ncbitaxon:79200', 'ncbitaxon:571641', 'ncbitaxon:79196', 'ncbitaxon:92057', 'ncbitaxon:79165']
ncbitaxon:204225	2	1	0	1	['ncbitaxon:204226']
ncbitaxon:48047	1	0	0	1	['ncbitaxon:48048']
ncbitaxon:183031	14	0	0	1	['ncbitaxon:183032']
ncbitaxon:162758	48	13	1	1	['ncbitaxon:162759']
ncbitaxon:59352	2	2	0	1	['ncbitaxon:1465810']
ncbitaxon:43176	10	4	0	1	['ncbitaxon:1443952']
ncbitaxon:3448	44	9	1	1	['ncbitaxon:3449']
ncbitaxon:3413	104	4	2	2	['ncbitaxon:3414', 'ncbitaxon:3415']
ncbitaxon:63762	12	12	0	2	['ncbitaxon:2518637', 'ncbitaxon:764924']
ncbitaxon:82389	1	0	0	1	['ncbitaxon:1833796']
ncbitaxon:374728	13	1	1	1	['ncbitaxon:374729']
ncbitaxon:97768	3	2	0	1	['ncbitaxon:1256179']
ncbitaxon:86993	7	1	0	1	['ncbitaxon:86994']
ncbitaxon:248526	66	15	1	5	['ncbitaxon:248530', 'ncbitaxon:248527', 'ncbitaxon:248539', 'ncbitaxon:248535', 'ncbitaxon:248533']
ncbitaxon:23221	71	1	1	3	['ncbitaxon:141005', 'ncbitaxon:32248', 'ncbitaxon:1045177']
ncbitaxon:183086	2	0	0	1	['ncbitaxon:183087']
ncbitaxon:3774	5	0	0	1	['ncbitaxon:3775']
ncbitaxon:1316669	24	7	0	3	['ncbitaxon:454532', 'ncbitaxon:264975', 'ncbitaxon:1194693']
ncbitaxon:19205	306	64	6	22	['ncbitaxon:200329', 'ncbitaxon:59292', 'ncbitaxon:65351', 'ncbitaxon:153330', 'ncbitaxon:153349', 'ncbitaxon:153333', 'ncbitaxon:153317', 'ncbitaxon:153361', 'ncbitaxon:200327', 'ncbitaxon:153324', 'ncbitaxon:200330', 'ncbitaxon:537167', 'ncbitaxon:33125', 'ncbitaxon:153365', 'ncbitaxon:153348', 'ncbitaxon:537169', 'ncbitaxon:398450', 'ncbitaxon:537144', 'ncbitaxon:200333', 'ncbitaxon:153358', 'ncbitaxon:153342', 'ncbitaxon:153459']
ncbitaxon:53911	48	4	1	4	['ncbitaxon:889930', 'ncbitaxon:148714', 'ncbitaxon:1914267', 'ncbitaxon:53912']
ncbitaxon:321416	56	4	0	4	['ncbitaxon:691781', 'ncbitaxon:321417', 'ncbitaxon:644195', 'ncbitaxon:1005697']
ncbitaxon:255882	14	1	0	1	['ncbitaxon:255883']
ncbitaxon:183036	2	2	0	1	['ncbitaxon:183037']
ncbitaxon:680228	51	1	1	1	['ncbitaxon:680229']
ncbitaxon:46120	15	0	1	2	['ncbitaxon:746822', 'ncbitaxon:308175']
ncbitaxon:32155	9	0	0	1	['ncbitaxon:328223']
ncbitaxon:48821	4	1	0	1	['ncbitaxon:49126']
ncbitaxon:326854	6	0	1	1	['ncbitaxon:374723']
ncbitaxon:51599	1	0	0	1	['ncbitaxon:116738']
ncbitaxon:137429	9	0	0	2	['ncbitaxon:281911', 'ncbitaxon:281875']
ncbitaxon:81738	10	8	0	1	['ncbitaxon:352818']
ncbitaxon:54707	45	3	0	8	['ncbitaxon:109098', 'ncbitaxon:105274', 'ncbitaxon:1592686', 'ncbitaxon:109094', 'ncbitaxon:109095', 'ncbitaxon:109104', 'ncbitaxon:109096', 'ncbitaxon:109101']
ncbitaxon:165212	44	7	2	5	['ncbitaxon:413272', 'ncbitaxon:1882729', 'ncbitaxon:413291', 'ncbitaxon:52844', 'ncbitaxon:1205722']
ncbitaxon:1734043	47	11	1	2	['ncbitaxon:1734044', 'ncbitaxon:190804']
ncbitaxon:78715	5	1	0	2	['ncbitaxon:2047793', 'ncbitaxon:2047789']
ncbitaxon:43462	300	55	2	4	['ncbitaxon:273781', 'ncbitaxon:50278', 'ncbitaxon:2622643', 'ncbitaxon:153742']
ncbitaxon:4192	3	0	0	1	['ncbitaxon:4193']
ncbitaxon:4640	222	47	2	4	['ncbitaxon:2641854', 'ncbitaxon:4641', 'ncbitaxon:52838', 'ncbitaxon:89151']
ncbitaxon:79157	10	7	1	1	['ncbitaxon:79158']
ncbitaxon:13480	1	0	0	1	['ncbitaxon:13481']
ncbitaxon:3817	228	23	2	5	['ncbitaxon:3818', 'ncbitaxon:212810', 'ncbitaxon:224337', 'ncbitaxon:130453', 'ncbitaxon:130454']
ncbitaxon:399144	6	0	0	1	['ncbitaxon:399145']
ncbitaxon:133572	16	0	1	2	['ncbitaxon:1127084', 'ncbitaxon:133573']
ncbitaxon:1745137	29	0	0	2	['ncbitaxon:1745138', 'ncbitaxon:1745139']
ncbitaxon:459128	1	0	0	1	['ncbitaxon:459129']
ncbitaxon:83936	64	20	1	2	['ncbitaxon:108594', 'ncbitaxon:83937']
ncbitaxon:2706	1774	358	22	55	['ncbitaxon:159033', 'ncbitaxon:414735', 'ncbitaxon:1262123', 'ncbitaxon:170989', 'ncbitaxon:171249', 'ncbitaxon:76963', 'ncbitaxon:135197', 'ncbitaxon:475932', 'ncbitaxon:2709', 'ncbitaxon:558546', 'ncbitaxon:37334', 'ncbitaxon:1008984', 'ncbitaxon:1008980', 'ncbitaxon:200544', 'ncbitaxon:416194', 'ncbitaxon:64884', 'ncbitaxon:380129', 'ncbitaxon:171252', 'ncbitaxon:408488', 'ncbitaxon:237570', 'ncbitaxon:109792', 'ncbitaxon:164113', 'ncbitaxon:200542', 'ncbitaxon:481547', 'ncbitaxon:2708', 'ncbitaxon:237569', 'ncbitaxon:37690', 'ncbitaxon:76966', 'ncbitaxon:488172', 'ncbitaxon:79217', 'ncbitaxon:229629', 'ncbitaxon:85437', 'ncbitaxon:650012', 'ncbitaxon:2604426', 'ncbitaxon:2711', 'ncbitaxon:43166', 'ncbitaxon:237575', 'ncbitaxon:697036', 'ncbitaxon:231467', 'ncbitaxon:488171', 'ncbitaxon:171251', 'ncbitaxon:171250', 'ncbitaxon:85571', 'ncbitaxon:200541', 'ncbitaxon:237573', 'ncbitaxon:37656', 'ncbitaxon:85681', 'ncbitaxon:1603710', 'ncbitaxon:55188', 'ncbitaxon:307630', 'ncbitaxon:481550', 'ncbitaxon:170988', 'ncbitaxon:290854', 'ncbitaxon:1262125', 'ncbitaxon:713889']
ncbitaxon:82438	9	9	0	1	['ncbitaxon:758697']
ncbitaxon:162809	51	10	0	8	['ncbitaxon:486063', 'ncbitaxon:486089', 'ncbitaxon:487684', 'ncbitaxon:486091', 'ncbitaxon:247899', 'ncbitaxon:1779716', 'ncbitaxon:2793455', 'ncbitaxon:1136842']
ncbitaxon:459124	19	2	2	3	['ncbitaxon:459126', 'ncbitaxon:459125', 'ncbitaxon:459127']
ncbitaxon:13466	1	0	0	1	['ncbitaxon:1085354']
ncbitaxon:306424	59	25	0	3	['ncbitaxon:53015', 'ncbitaxon:280827', 'ncbitaxon:693685']
ncbitaxon:109162	13	6	0	2	['ncbitaxon:109163', 'ncbitaxon:132433']
ncbitaxon:2800390	2	2	1	1	['ncbitaxon:126430']
ncbitaxon:132968	18	4	0	1	['ncbitaxon:549616']
ncbitaxon:174462	22	0	0	3	['ncbitaxon:268083', 'ncbitaxon:174463', 'ncbitaxon:379616']
ncbitaxon:73153	25	6	1	1	['ncbitaxon:73154']
ncbitaxon:174657	11	2	0	1	['ncbitaxon:872897']
ncbitaxon:480460	1	0	0	1	['ncbitaxon:480461']
ncbitaxon:212328	7	4	0	1	['ncbitaxon:212329']
ncbitaxon:15105	9	0	1	2	['ncbitaxon:201275', 'ncbitaxon:28478']
ncbitaxon:49503	56	33	1	3	['ncbitaxon:1037992', 'ncbitaxon:72645', 'ncbitaxon:4676']
ncbitaxon:63344	71	15	0	1	['ncbitaxon:63345']
ncbitaxon:119799	11	9	0	1	['ncbitaxon:119808']
ncbitaxon:459144	2	0	1	1	['ncbitaxon:459145']
ncbitaxon:54795	80	17	2	10	['ncbitaxon:99318', 'ncbitaxon:99340', 'ncbitaxon:99307', 'ncbitaxon:99319', 'ncbitaxon:99331', 'ncbitaxon:99321', 'ncbitaxon:99325', 'ncbitaxon:99332', 'ncbitaxon:54796', 'ncbitaxon:99323']
ncbitaxon:245206	1	0	1	1	['ncbitaxon:1898900']
ncbitaxon:53586	48	10	0	3	['ncbitaxon:53588', 'ncbitaxon:53587', 'ncbitaxon:121897']
ncbitaxon:131297	7	0	1	1	['ncbitaxon:145709']
ncbitaxon:40867	17	5	0	4	['ncbitaxon:109128', 'ncbitaxon:40869', 'ncbitaxon:48039', 'ncbitaxon:571617']
ncbitaxon:4406	5	0	0	1	['ncbitaxon:4407']
ncbitaxon:260308	3	0	0	1	['ncbitaxon:1776918']
ncbitaxon:99055	50	18	0	4	['ncbitaxon:99056', 'ncbitaxon:127983', 'ncbitaxon:127995', 'ncbitaxon:127982']
ncbitaxon:56524	109	16	1	2	['ncbitaxon:56525', 'ncbitaxon:1532790']
ncbitaxon:553505	15	0	0	1	['ncbitaxon:142535']
ncbitaxon:86708	13	2	0	2	['ncbitaxon:2742453', 'ncbitaxon:86709']
ncbitaxon:106452	15	5	0	1	['ncbitaxon:106453']
ncbitaxon:173911	28	0	0	3	['ncbitaxon:1729521', 'ncbitaxon:872898', 'ncbitaxon:872873']
ncbitaxon:153860	54	0	0	1	['ncbitaxon:153861']
ncbitaxon:115009	117	6	0	4	['ncbitaxon:500180', 'ncbitaxon:500182', 'ncbitaxon:500179', 'ncbitaxon:500181']
ncbitaxon:459146	112	23	1	2	['ncbitaxon:459147', 'ncbitaxon:43727']
ncbitaxon:289648	7	0	0	2	['ncbitaxon:1382043', 'ncbitaxon:289649']
ncbitaxon:287010	3	0	1	1	['ncbitaxon:287011']
ncbitaxon:313941	27	1	1	3	['ncbitaxon:1548627', 'ncbitaxon:1548622', 'ncbitaxon:313942']
ncbitaxon:364681	9	6	0	1	['ncbitaxon:364682']
ncbitaxon:3725	83	11	2	2	['ncbitaxon:3726', 'ncbitaxon:109996']
ncbitaxon:99295	52	15	2	5	['ncbitaxon:1219483', 'ncbitaxon:296042', 'ncbitaxon:2448164', 'ncbitaxon:319561', 'ncbitaxon:886290']
ncbitaxon:415758	51	1	0	2	['ncbitaxon:795986', 'ncbitaxon:415759']
ncbitaxon:72939	58	7	1	1	['ncbitaxon:72940']
ncbitaxon:100493	12	3	0	1	['ncbitaxon:100494']
ncbitaxon:49037	2	0	0	2	['ncbitaxon:411089', 'ncbitaxon:411097']
ncbitaxon:12947	499	78	12	42	['ncbitaxon:314108', 'ncbitaxon:158558', 'ncbitaxon:328419', 'ncbitaxon:387567', 'ncbitaxon:158550', 'ncbitaxon:35927', 'ncbitaxon:387570', 'ncbitaxon:158539', 'ncbitaxon:266420', 'ncbitaxon:171877', 'ncbitaxon:158553', 'ncbitaxon:158536', 'ncbitaxon:1234283', 'ncbitaxon:304178', 'ncbitaxon:145283', 'ncbitaxon:158540', 'ncbitaxon:304180', 'ncbitaxon:158557', 'ncbitaxon:304187', 'ncbitaxon:1541216', 'ncbitaxon:171878', 'ncbitaxon:431268', 'ncbitaxon:360044', 'ncbitaxon:1541215', 'ncbitaxon:158573', 'ncbitaxon:158533', 'ncbitaxon:1523941', 'ncbitaxon:314110', 'ncbitaxon:158549', 'ncbitaxon:158541', 'ncbitaxon:158534', 'ncbitaxon:425107', 'ncbitaxon:143780', 'ncbitaxon:304188', 'ncbitaxon:12948', 'ncbitaxon:171879', 'ncbitaxon:158548', 'ncbitaxon:1472730', 'ncbitaxon:158544', 'ncbitaxon:158555', 'ncbitaxon:158538', 'ncbitaxon:158574']
ncbitaxon:248345	3	0	0	1	['ncbitaxon:248346']
ncbitaxon:84584	3	0	0	1	['ncbitaxon:316953']
ncbitaxon:191392	46	2	1	1	['ncbitaxon:3078']
ncbitaxon:3450	135	23	1	8	['ncbitaxon:3451', 'ncbitaxon:218850', 'ncbitaxon:560536', 'ncbitaxon:218851', 'ncbitaxon:46965', 'ncbitaxon:349364', 'ncbitaxon:946050', 'ncbitaxon:432649']
ncbitaxon:77559	32	2	0	3	['ncbitaxon:77561', 'ncbitaxon:77560', 'ncbitaxon:1325991']
ncbitaxon:2731551	11	6	0	2	['ncbitaxon:1609864', 'ncbitaxon:1679373']
ncbitaxon:195723	21	2	0	4	['ncbitaxon:195727', 'ncbitaxon:195726', 'ncbitaxon:195725', 'ncbitaxon:195724']
ncbitaxon:4610	287	61	6	17	['ncbitaxon:512623', 'ncbitaxon:1077517', 'ncbitaxon:502764', 'ncbitaxon:180973', 'ncbitaxon:76433', 'ncbitaxon:529428', 'ncbitaxon:1234173', 'ncbitaxon:1352543', 'ncbitaxon:1287958', 'ncbitaxon:388567', 'ncbitaxon:1423382', 'ncbitaxon:167995', 'ncbitaxon:2034351', 'ncbitaxon:529432', 'ncbitaxon:76434', 'ncbitaxon:1053340', 'ncbitaxon:1867339']
ncbitaxon:20685	64	13	8	19	['ncbitaxon:539076', 'ncbitaxon:539088', 'ncbitaxon:198864', 'ncbitaxon:539120', 'ncbitaxon:198879', 'ncbitaxon:198899', 'ncbitaxon:198914', 'ncbitaxon:539114', 'ncbitaxon:595572', 'ncbitaxon:198860', 'ncbitaxon:138272', 'ncbitaxon:100149', 'ncbitaxon:539103', 'ncbitaxon:520841', 'ncbitaxon:520844', 'ncbitaxon:1208125', 'ncbitaxon:198892', 'ncbitaxon:198880', 'ncbitaxon:198859']
ncbitaxon:392640	7	0	0	2	['ncbitaxon:751851', 'ncbitaxon:751852']
ncbitaxon:45682	2	0	1	3	['ncbitaxon:157661', 'ncbitaxon:45683', 'ncbitaxon:109223']
ncbitaxon:3648	69	2	1	1	['ncbitaxon:3649']
ncbitaxon:4322	1	1	0	1	['ncbitaxon:2699802']
ncbitaxon:137301	158	21	1	1	['ncbitaxon:3897']
ncbitaxon:13382	104	10	0	7	['ncbitaxon:214233', 'ncbitaxon:89193', 'ncbitaxon:214231', 'ncbitaxon:214225', 'ncbitaxon:795982', 'ncbitaxon:214223', 'ncbitaxon:214224']
ncbitaxon:2911667	32	2	0	1	['ncbitaxon:114289']
ncbitaxon:38192	4	0	0	1	['ncbitaxon:350204']
ncbitaxon:296862	4	1	0	2	['ncbitaxon:2054587', 'ncbitaxon:1569033']
ncbitaxon:2732718	11	0	0	3	['ncbitaxon:2732734', 'ncbitaxon:2773129', 'ncbitaxon:2773132']
ncbitaxon:248353	9	3	0	3	['ncbitaxon:264775', 'ncbitaxon:248355', 'ncbitaxon:588647']
ncbitaxon:224907	5	0	0	1	['ncbitaxon:224908']
ncbitaxon:992400	6	0	0	1	['ncbitaxon:992646']
ncbitaxon:35856	8	6	0	1	['ncbitaxon:222010']
ncbitaxon:21022	2	0	0	1	['ncbitaxon:28927']
ncbitaxon:136893	45	12	1	3	['ncbitaxon:1237419', 'ncbitaxon:136894', 'ncbitaxon:353862']
ncbitaxon:188832	46	0	0	1	['ncbitaxon:188838']
ncbitaxon:63484	255	102	3	6	['ncbitaxon:413293', 'ncbitaxon:190712', 'ncbitaxon:63485', 'ncbitaxon:2306254', 'ncbitaxon:654402', 'ncbitaxon:413294']
ncbitaxon:125739	92	0	0	2	['ncbitaxon:1284889', 'ncbitaxon:125740']
ncbitaxon:334150	24	3	0	2	['ncbitaxon:644122', 'ncbitaxon:334151']
ncbitaxon:41499	219	14	0	7	['ncbitaxon:538481', 'ncbitaxon:41500', 'ncbitaxon:143181', 'ncbitaxon:143183', 'ncbitaxon:143185', 'ncbitaxon:538483', 'ncbitaxon:538471']
ncbitaxon:135797	28	9	1	3	['ncbitaxon:312938', 'ncbitaxon:312921', 'ncbitaxon:135798']
ncbitaxon:95951	1	0	0	1	['ncbitaxon:524059']
ncbitaxon:43068	125	9	1	2	['ncbitaxon:43069', 'ncbitaxon:48106']
ncbitaxon:25610	55	7	0	1	['ncbitaxon:28979']
ncbitaxon:174446	7	0	0	2	['ncbitaxon:1193242', 'ncbitaxon:1193253']
ncbitaxon:39977	52	29	1	1	['ncbitaxon:199392']
ncbitaxon:115440	54	17	1	2	['ncbitaxon:184783', 'ncbitaxon:145668']
ncbitaxon:2282298	7	0	0	4	['ncbitaxon:763660', 'ncbitaxon:176357', 'ncbitaxon:226040', 'ncbitaxon:226021']
ncbitaxon:72926	9	1	0	1	['ncbitaxon:72927']
ncbitaxon:169067	15	4	1	3	['ncbitaxon:457768', 'ncbitaxon:169068', 'ncbitaxon:1366914']
ncbitaxon:549420	28	18	0	4	['ncbitaxon:549422', 'ncbitaxon:549424', 'ncbitaxon:549435', 'ncbitaxon:549423']
ncbitaxon:40879	40	0	1	1	['ncbitaxon:40880']
ncbitaxon:183218	73	24	3	4	['ncbitaxon:1170222', 'ncbitaxon:183220', 'ncbitaxon:183219', 'ncbitaxon:455045']
ncbitaxon:49549	12	1	0	3	['ncbitaxon:1917944', 'ncbitaxon:1917952', 'ncbitaxon:1439908']
ncbitaxon:123473	2	0	0	1	['ncbitaxon:1034038']
ncbitaxon:4546	34	0	2	3	['ncbitaxon:15819', 'ncbitaxon:4547', 'ncbitaxon:62335']
ncbitaxon:228416	9	3	2	2	['ncbitaxon:1158923', 'ncbitaxon:54240']
ncbitaxon:4402	52	20	2	3	['ncbitaxon:4403', 'ncbitaxon:122832', 'ncbitaxon:140101']
ncbitaxon:1745048	41	1	0	1	['ncbitaxon:1745051']
ncbitaxon:41595	107	14	1	1	['ncbitaxon:41596']
ncbitaxon:41473	1	0	0	1	['ncbitaxon:41474']
ncbitaxon:13257	2	0	0	1	['ncbitaxon:13258']
ncbitaxon:174514	1	0	0	1	['ncbitaxon:544470']
ncbitaxon:113200	39	8	1	4	['ncbitaxon:1037433', 'ncbitaxon:439689', 'ncbitaxon:1125910', 'ncbitaxon:113201']
ncbitaxon:162640	19	2	1	4	['ncbitaxon:162642', 'ncbitaxon:162644', 'ncbitaxon:162643', 'ncbitaxon:543392']
ncbitaxon:986269	2	0	0	1	['ncbitaxon:986320']
ncbitaxon:171907	21	10	0	1	['ncbitaxon:432643']
ncbitaxon:362791	10	6	0	1	['ncbitaxon:362792']
ncbitaxon:48041	55	3	1	1	['ncbitaxon:48042']
ncbitaxon:48118	155	22	1	1	['ncbitaxon:48119']
ncbitaxon:161755	278	62	1	7	['ncbitaxon:358659', 'ncbitaxon:763952', 'ncbitaxon:478943', 'ncbitaxon:651631', 'ncbitaxon:1439905', 'ncbitaxon:651643', 'ncbitaxon:161756']
ncbitaxon:13406	41	15	2	3	['ncbitaxon:265497', 'ncbitaxon:85179', 'ncbitaxon:265493']
ncbitaxon:55476	30	6	0	1	['ncbitaxon:55477']
ncbitaxon:41219	46	16	1	3	['ncbitaxon:1792146', 'ncbitaxon:41220', 'ncbitaxon:225796']
ncbitaxon:41847	125	23	0	8	['ncbitaxon:248358', 'ncbitaxon:215256', 'ncbitaxon:399155', 'ncbitaxon:41848', 'ncbitaxon:537855', 'ncbitaxon:1133308', 'ncbitaxon:537845', 'ncbitaxon:464313']
ncbitaxon:300995	5	1	0	1	['ncbitaxon:597304']
ncbitaxon:386252	17	1	0	1	['ncbitaxon:703182']
ncbitaxon:136615	13	0	1	3	['ncbitaxon:136616', 'ncbitaxon:256500', 'ncbitaxon:256501']
ncbitaxon:2806237	4	0	0	2	['ncbitaxon:258163', 'ncbitaxon:102689']
ncbitaxon:1905745	29	0	0	2	['ncbitaxon:393576', 'ncbitaxon:393583']
ncbitaxon:69062	111	14	0	11	['ncbitaxon:1533089', 'ncbitaxon:301347', 'ncbitaxon:1533088', 'ncbitaxon:2078968', 'ncbitaxon:69063', 'ncbitaxon:90639', 'ncbitaxon:1902515', 'ncbitaxon:285841', 'ncbitaxon:2078961', 'ncbitaxon:1902514', 'ncbitaxon:1902517']
ncbitaxon:260118	1	0	0	1	['ncbitaxon:260119']
ncbitaxon:180493	4	3	0	1	['ncbitaxon:212241']
ncbitaxon:53714	19	4	1	5	['ncbitaxon:2152911', 'ncbitaxon:217838', 'ncbitaxon:1478186', 'ncbitaxon:912614', 'ncbitaxon:469459']
ncbitaxon:179862	2	0	1	1	['ncbitaxon:179863']
ncbitaxon:79405	39	0	0	1	['ncbitaxon:79406']
ncbitaxon:655516	37	11	1	1	['ncbitaxon:488216']
ncbitaxon:112587	26	7	0	2	['ncbitaxon:59038', 'ncbitaxon:82246']
ncbitaxon:1317658	14	0	0	1	['ncbitaxon:1671999']
ncbitaxon:4377	108	15	2	4	['ncbitaxon:1085409', 'ncbitaxon:169244', 'ncbitaxon:1747698', 'ncbitaxon:4378']
ncbitaxon:554837	144	2	0	1	['ncbitaxon:1034059']
ncbitaxon:38926	32	9	1	5	['ncbitaxon:391933', 'ncbitaxon:38927', 'ncbitaxon:54413', 'ncbitaxon:72180', 'ncbitaxon:1655241']
ncbitaxon:156484	32	9	0	4	['ncbitaxon:1937628', 'ncbitaxon:1937627', 'ncbitaxon:2268749', 'ncbitaxon:158962']
ncbitaxon:41640	1	0	0	1	['ncbitaxon:41641']
ncbitaxon:4581	60	35	1	3	['ncbitaxon:280850', 'ncbitaxon:58168', 'ncbitaxon:318047']
ncbitaxon:4223	1483	154	1	5	['ncbitaxon:33111', 'ncbitaxon:4227', 'ncbitaxon:4228', 'ncbitaxon:4225', 'ncbitaxon:4224']
ncbitaxon:13625	340	155	9	17	['ncbitaxon:40722', 'ncbitaxon:45171', 'ncbitaxon:40705', 'ncbitaxon:459178', 'ncbitaxon:459179', 'ncbitaxon:35924', 'ncbitaxon:40709', 'ncbitaxon:459177', 'ncbitaxon:40708', 'ncbitaxon:40717', 'ncbitaxon:13626', 'ncbitaxon:40699', 'ncbitaxon:40707', 'ncbitaxon:459176', 'ncbitaxon:40698', 'ncbitaxon:62886', 'ncbitaxon:40716']
ncbitaxon:463611	74	0	0	2	['ncbitaxon:463613', 'ncbitaxon:463612']
ncbitaxon:23168	21	0	0	1	['ncbitaxon:32225']
ncbitaxon:508970	138	41	1	2	['ncbitaxon:509005', 'ncbitaxon:191881']
ncbitaxon:429495	29	0	2	2	['ncbitaxon:429496', 'ncbitaxon:1205743']
ncbitaxon:39528	44	13	1	2	['ncbitaxon:100521', 'ncbitaxon:39529']
ncbitaxon:204155	29	0	1	2	['ncbitaxon:204156', 'ncbitaxon:204165']
ncbitaxon:41656	82	6	0	5	['ncbitaxon:496652', 'ncbitaxon:128004', 'ncbitaxon:41657', 'ncbitaxon:1641250', 'ncbitaxon:196007']
ncbitaxon:173697	34	1	2	9	['ncbitaxon:246846', 'ncbitaxon:246834', 'ncbitaxon:321816', 'ncbitaxon:246855', 'ncbitaxon:246368', 'ncbitaxon:1499556', 'ncbitaxon:246376', 'ncbitaxon:246847', 'ncbitaxon:246367']
ncbitaxon:204977	4	1	0	1	['ncbitaxon:1940515']
ncbitaxon:65533	3	0	2	2	['ncbitaxon:188012', 'ncbitaxon:65534']
ncbitaxon:13446	88	3	1	3	['ncbitaxon:13447', 'ncbitaxon:804002', 'ncbitaxon:804001']
ncbitaxon:124834	1	0	1	1	['ncbitaxon:398632']
