family	# chemicals	# family specific chemicals	# med plants	# plants in fam	plants in fam
ncbitaxon:4747	1730	437	31	202	['ncbitaxon:173437', 'ncbitaxon:142280', 'ncbitaxon:117955', 'ncbitaxon:71595', 'ncbitaxon:53046', 'ncbitaxon:679629', 'ncbitaxon:160525', 'ncbitaxon:426928', 'ncbitaxon:59330', 'ncbitaxon:1855354', 'ncbitaxon:78774', 'ncbitaxon:673185', 'ncbitaxon:798532', 'ncbitaxon:160531', 'ncbitaxon:1168071', 'ncbitaxon:1855356', 'ncbitaxon:1898896', 'ncbitaxon:161865', 'ncbitaxon:2047789', 'ncbitaxon:117957', 'ncbitaxon:112603', 'ncbitaxon:78828', 'ncbitaxon:78812', 'ncbitaxon:163269', 'ncbitaxon:59339', 'ncbitaxon:59340', 'ncbitaxon:440641', 'ncbitaxon:1097178', 'ncbitaxon:78703', 'ncbitaxon:243798', 'ncbitaxon:1508135', 'ncbitaxon:859504', 'ncbitaxon:210730', 'ncbitaxon:459596', 'ncbitaxon:1855353', 'ncbitaxon:1097228', 'ncbitaxon:2026863', 'ncbitaxon:161870', 'ncbitaxon:767555', 'ncbitaxon:1237123', 'ncbitaxon:142337', 'ncbitaxon:154702', 'ncbitaxon:194513', 'ncbitaxon:141721', 'ncbitaxon:466244', 'ncbitaxon:59320', 'ncbitaxon:1898895', 'ncbitaxon:125397', 'ncbitaxon:212056', 'ncbitaxon:38201', 'ncbitaxon:141750', 'ncbitaxon:1138424', 'ncbitaxon:1465810', 'ncbitaxon:117406', 'ncbitaxon:117953', 'ncbitaxon:1470449', 'ncbitaxon:148545', 'ncbitaxon:50357', 'ncbitaxon:179355', 'ncbitaxon:29712', 'ncbitaxon:1914876', 'ncbitaxon:516985', 'ncbitaxon:48534', 'ncbitaxon:327320', 'ncbitaxon:466243', 'ncbitaxon:669897', 'ncbitaxon:882724', 'ncbitaxon:91201', 'ncbitaxon:2072978', 'ncbitaxon:2026871', 'ncbitaxon:1045547', 'ncbitaxon:2058712', 'ncbitaxon:59342', 'ncbitaxon:212068', 'ncbitaxon:1508133', 'ncbitaxon:112611', 'ncbitaxon:256355', 'ncbitaxon:1429984', 'ncbitaxon:78814', 'ncbitaxon:59326', 'ncbitaxon:59324', 'ncbitaxon:2689031', 'ncbitaxon:679631', 'ncbitaxon:426863', 'ncbitaxon:436794', 'ncbitaxon:234050', 'ncbitaxon:117954', 'ncbitaxon:212089', 'ncbitaxon:142614', 'ncbitaxon:94219', 'ncbitaxon:947907', 'ncbitaxon:45174', 'ncbitaxon:587976', 'ncbitaxon:112605', 'ncbitaxon:160019', 'ncbitaxon:78707', 'ncbitaxon:154290', 'ncbitaxon:2732813', 'ncbitaxon:141735', 'ncbitaxon:1097200', 'ncbitaxon:161866', 'ncbitaxon:1547852', 'ncbitaxon:339046', 'ncbitaxon:212090', 'ncbitaxon:451881', 'ncbitaxon:431188', 'ncbitaxon:309530', 'ncbitaxon:749327', 'ncbitaxon:1185425', 'ncbitaxon:257356', 'ncbitaxon:125150', 'ncbitaxon:234053', 'ncbitaxon:59355', 'ncbitaxon:225557', 'ncbitaxon:59346', 'ncbitaxon:1350402', 'ncbitaxon:38195', 'ncbitaxon:426896', 'ncbitaxon:335155', 'ncbitaxon:1688727', 'ncbitaxon:2487474', 'ncbitaxon:1655024', 'ncbitaxon:51239', 'ncbitaxon:125157', 'ncbitaxon:339107', 'ncbitaxon:117978', 'ncbitaxon:141752', 'ncbitaxon:906799', 'ncbitaxon:38205', 'ncbitaxon:154291', 'ncbitaxon:172645', 'ncbitaxon:233035', 'ncbitaxon:533268', 'ncbitaxon:164262', 'ncbitaxon:226209', 'ncbitaxon:2058695', 'ncbitaxon:309525', 'ncbitaxon:859510', 'ncbitaxon:217554', 'ncbitaxon:152892', 'ncbitaxon:2026862', 'ncbitaxon:202445', 'ncbitaxon:78759', 'ncbitaxon:179349', 'ncbitaxon:183483', 'ncbitaxon:180499', 'ncbitaxon:207338', 'ncbitaxon:145957', 'ncbitaxon:78742', 'ncbitaxon:2137398', 'ncbitaxon:112170', 'ncbitaxon:652492', 'ncbitaxon:2487920', 'ncbitaxon:179352', 'ncbitaxon:1497010', 'ncbitaxon:154289', 'ncbitaxon:2047793', 'ncbitaxon:569774', 'ncbitaxon:142611', 'ncbitaxon:861273', 'ncbitaxon:862845', 'ncbitaxon:154294', 'ncbitaxon:1417354', 'ncbitaxon:212059', 'ncbitaxon:1401836', 'ncbitaxon:141753', 'ncbitaxon:1354206', 'ncbitaxon:2026879', 'ncbitaxon:145958', 'ncbitaxon:1185423', 'ncbitaxon:159935', 'ncbitaxon:256364', 'ncbitaxon:59316', 'ncbitaxon:145932', 'ncbitaxon:28472', 'ncbitaxon:1470454', 'ncbitaxon:228585', 'ncbitaxon:1097229', 'ncbitaxon:179351', 'ncbitaxon:59338', 'ncbitaxon:53038', 'ncbitaxon:906689', 'ncbitaxon:180501', 'ncbitaxon:38221', 'ncbitaxon:78763', 'ncbitaxon:126265', 'ncbitaxon:426116', 'ncbitaxon:337206', 'ncbitaxon:1155243', 'ncbitaxon:257357', 'ncbitaxon:703551', 'ncbitaxon:669896', 'ncbitaxon:163058', 'ncbitaxon:212064', 'ncbitaxon:228484', 'ncbitaxon:1470423', 'ncbitaxon:350204', 'ncbitaxon:327323', 'ncbitaxon:339089', 'ncbitaxon:230577', 'ncbitaxon:906672', 'ncbitaxon:125114']
ncbitaxon:1003242	12	8	1	1	['ncbitaxon:50174']
ncbitaxon:1803517	9	0	0	1	['ncbitaxon:696524']
ncbitaxon:3272	151	38	1	7	['ncbitaxon:3274', 'ncbitaxon:397684', 'ncbitaxon:397676', 'ncbitaxon:37229', 'ncbitaxon:397682', 'ncbitaxon:1521250', 'ncbitaxon:397678']
ncbitaxon:24921	138	24	6	13	['ncbitaxon:214053', 'ncbitaxon:97415', 'ncbitaxon:316481', 'ncbitaxon:317443', 'ncbitaxon:212266', 'ncbitaxon:316491', 'ncbitaxon:1471369', 'ncbitaxon:1343630', 'ncbitaxon:97450', 'ncbitaxon:316467', 'ncbitaxon:316493', 'ncbitaxon:179672', 'ncbitaxon:97441']
ncbitaxon:82139	1	0	0	1	['ncbitaxon:82141']
ncbitaxon:41773	1299	284	27	106	['ncbitaxon:258199', 'ncbitaxon:471939', 'ncbitaxon:41776', 'ncbitaxon:258205', 'ncbitaxon:253612', 'ncbitaxon:402155', 'ncbitaxon:1616471', 'ncbitaxon:258176', 'ncbitaxon:659592', 'ncbitaxon:253618', 'ncbitaxon:1899306', 'ncbitaxon:258195', 'ncbitaxon:2306211', 'ncbitaxon:211974', 'ncbitaxon:63347', 'ncbitaxon:121720', 'ncbitaxon:13601', 'ncbitaxon:1026947', 'ncbitaxon:1898434', 'ncbitaxon:1433323', 'ncbitaxon:258163', 'ncbitaxon:63349', 'ncbitaxon:168834', 'ncbitaxon:253611', 'ncbitaxon:186729', 'ncbitaxon:93608', 'ncbitaxon:253616', 'ncbitaxon:512017', 'ncbitaxon:516550', 'ncbitaxon:253605', 'ncbitaxon:258162', 'ncbitaxon:1813919', 'ncbitaxon:258145', 'ncbitaxon:335806', 'ncbitaxon:659594', 'ncbitaxon:258178', 'ncbitaxon:258196', 'ncbitaxon:258149', 'ncbitaxon:153728', 'ncbitaxon:1433307', 'ncbitaxon:1175245', 'ncbitaxon:211973', 'ncbitaxon:258160', 'ncbitaxon:1431204', 'ncbitaxon:48401', 'ncbitaxon:1439896', 'ncbitaxon:258148', 'ncbitaxon:659593', 'ncbitaxon:253617', 'ncbitaxon:258209', 'ncbitaxon:63351', 'ncbitaxon:1433312', 'ncbitaxon:253603', 'ncbitaxon:46959', 'ncbitaxon:1899307', 'ncbitaxon:253610', 'ncbitaxon:2602221', 'ncbitaxon:102689', 'ncbitaxon:1433308', 'ncbitaxon:46963', 'ncbitaxon:435944', 'ncbitaxon:258147', 'ncbitaxon:1112794', 'ncbitaxon:471948', 'ncbitaxon:2306210', 'ncbitaxon:258140', 'ncbitaxon:382113', 'ncbitaxon:153729', 'ncbitaxon:402159', 'ncbitaxon:186720', 'ncbitaxon:1433320', 'ncbitaxon:1925544', 'ncbitaxon:203270', 'ncbitaxon:258202', 'ncbitaxon:186724', 'ncbitaxon:258207', 'ncbitaxon:153727', 'ncbitaxon:258165', 'ncbitaxon:258187', 'ncbitaxon:253601', 'ncbitaxon:35933', 'ncbitaxon:33814', 'ncbitaxon:93611', 'ncbitaxon:116719', 'ncbitaxon:589477', 'ncbitaxon:63345', 'ncbitaxon:253615', 'ncbitaxon:39279', 'ncbitaxon:1433301', 'ncbitaxon:258158', 'ncbitaxon:258211', 'ncbitaxon:336383', 'ncbitaxon:411565', 'ncbitaxon:2761039', 'ncbitaxon:2364036', 'ncbitaxon:279773', 'ncbitaxon:186727', 'ncbitaxon:402161', 'ncbitaxon:258188', 'ncbitaxon:63353', 'ncbitaxon:244027', 'ncbitaxon:258164', 'ncbitaxon:559508', 'ncbitaxon:1433329', 'ncbitaxon:186723', 'ncbitaxon:168833']
ncbitaxon:22973	101	15	3	20	['ncbitaxon:1272977', 'ncbitaxon:1856779', 'ncbitaxon:1186172', 'ncbitaxon:1868807', 'ncbitaxon:1186173', 'ncbitaxon:82157', 'ncbitaxon:1856781', 'ncbitaxon:1272976', 'ncbitaxon:597385', 'ncbitaxon:22978', 'ncbitaxon:82151', 'ncbitaxon:1272982', 'ncbitaxon:22987', 'ncbitaxon:1671072', 'ncbitaxon:1258705', 'ncbitaxon:992768', 'ncbitaxon:1272984', 'ncbitaxon:123495', 'ncbitaxon:1272991', 'ncbitaxon:163927']
ncbitaxon:246271	39	6	0	4	['ncbitaxon:1498956', 'ncbitaxon:2706154', 'ncbitaxon:1401031', 'ncbitaxon:32120']
ncbitaxon:23097	170	38	5	15	['ncbitaxon:859264', 'ncbitaxon:860753', 'ncbitaxon:498914', 'ncbitaxon:152286', 'ncbitaxon:860755', 'ncbitaxon:984477', 'ncbitaxon:984478', 'ncbitaxon:23110', 'ncbitaxon:96933', 'ncbitaxon:860760', 'ncbitaxon:52833', 'ncbitaxon:498911', 'ncbitaxon:23105', 'ncbitaxon:23115', 'ncbitaxon:1403168']
ncbitaxon:3401	1020	175	13	55	['ncbitaxon:86754', 'ncbitaxon:85854', 'ncbitaxon:54733', 'ncbitaxon:152188', 'ncbitaxon:86769', 'ncbitaxon:86721', 'ncbitaxon:85868', 'ncbitaxon:85872', 'ncbitaxon:3414', 'ncbitaxon:480420', 'ncbitaxon:3404', 'ncbitaxon:3403', 'ncbitaxon:3406', 'ncbitaxon:54732', 'ncbitaxon:3408', 'ncbitaxon:86752', 'ncbitaxon:114509', 'ncbitaxon:81865', 'ncbitaxon:2735983', 'ncbitaxon:128258', 'ncbitaxon:1469606', 'ncbitaxon:1172173', 'ncbitaxon:86770', 'ncbitaxon:215555', 'ncbitaxon:114512', 'ncbitaxon:49502', 'ncbitaxon:3407', 'ncbitaxon:44759', 'ncbitaxon:86732', 'ncbitaxon:85856', 'ncbitaxon:86772', 'ncbitaxon:86759', 'ncbitaxon:349509', 'ncbitaxon:111569', 'ncbitaxon:86739', 'ncbitaxon:86757', 'ncbitaxon:85864', 'ncbitaxon:3415', 'ncbitaxon:111567', 'ncbitaxon:85861', 'ncbitaxon:86764', 'ncbitaxon:86735', 'ncbitaxon:3411', 'ncbitaxon:86734', 'ncbitaxon:86737', 'ncbitaxon:86725', 'ncbitaxon:86738', 'ncbitaxon:13612', 'ncbitaxon:384958', 'ncbitaxon:86755', 'ncbitaxon:3412', 'ncbitaxon:85857', 'ncbitaxon:1010628', 'ncbitaxon:85865', 'ncbitaxon:308122']
ncbitaxon:91840	8	0	0	1	['ncbitaxon:28547']
ncbitaxon:4328	309	75	3	29	['ncbitaxon:544772', 'ncbitaxon:273580', 'ncbitaxon:35944', 'ncbitaxon:488357', 'ncbitaxon:4332', 'ncbitaxon:481175', 'ncbitaxon:273577', 'ncbitaxon:54953', 'ncbitaxon:83737', 'ncbitaxon:1009477', 'ncbitaxon:795995', 'ncbitaxon:54939', 'ncbitaxon:54945', 'ncbitaxon:1282960', 'ncbitaxon:488382', 'ncbitaxon:524977', 'ncbitaxon:2054546', 'ncbitaxon:1136213', 'ncbitaxon:60698', 'ncbitaxon:795997', 'ncbitaxon:4330', 'ncbitaxon:83743', 'ncbitaxon:273550', 'ncbitaxon:1933900', 'ncbitaxon:83702', 'ncbitaxon:83747', 'ncbitaxon:199772', 'ncbitaxon:105748', 'ncbitaxon:1441046']
ncbitaxon:1469498	1	1	0	1	['ncbitaxon:2488282']
ncbitaxon:75435	41	1	0	1	['ncbitaxon:114207']
ncbitaxon:50362	498	192	13	39	['ncbitaxon:82502', 'ncbitaxon:82504', 'ncbitaxon:120020', 'ncbitaxon:203098', 'ncbitaxon:374957', 'ncbitaxon:112831', 'ncbitaxon:203100', 'ncbitaxon:164846', 'ncbitaxon:203102', 'ncbitaxon:49675', 'ncbitaxon:86979', 'ncbitaxon:164847', 'ncbitaxon:203092', 'ncbitaxon:203103', 'ncbitaxon:386442', 'ncbitaxon:82474', 'ncbitaxon:49666', 'ncbitaxon:203095', 'ncbitaxon:164845', 'ncbitaxon:164830', 'ncbitaxon:50545', 'ncbitaxon:374964', 'ncbitaxon:55185', 'ncbitaxon:386443', 'ncbitaxon:83858', 'ncbitaxon:50243', 'ncbitaxon:294315', 'ncbitaxon:82471', 'ncbitaxon:203091', 'ncbitaxon:119996', 'ncbitaxon:72650', 'ncbitaxon:374961', 'ncbitaxon:386441', 'ncbitaxon:231488', 'ncbitaxon:50242', 'ncbitaxon:203104', 'ncbitaxon:119999', 'ncbitaxon:49676', 'ncbitaxon:49670']
ncbitaxon:16714	555	151	12	20	['ncbitaxon:139930', 'ncbitaxon:139933', 'ncbitaxon:60426', 'ncbitaxon:91225', 'ncbitaxon:224355', 'ncbitaxon:91218', 'ncbitaxon:91214', 'ncbitaxon:117167', 'ncbitaxon:416640', 'ncbitaxon:1620028', 'ncbitaxon:32201', 'ncbitaxon:139927', 'ncbitaxon:85252', 'ncbitaxon:139932', 'ncbitaxon:60418', 'ncbitaxon:91213', 'ncbitaxon:91224', 'ncbitaxon:51240', 'ncbitaxon:91227', 'ncbitaxon:16719']
ncbitaxon:52989	8	0	0	2	['ncbitaxon:140636', 'ncbitaxon:408846']
ncbitaxon:3135	16	6	0	2	['ncbitaxon:1818018', 'ncbitaxon:222010']
ncbitaxon:4345	1666	289	32	179	['ncbitaxon:254577', 'ncbitaxon:93815', 'ncbitaxon:45902', 'ncbitaxon:13750', 'ncbitaxon:941566', 'ncbitaxon:93817', 'ncbitaxon:93826', 'ncbitaxon:84009', 'ncbitaxon:13405', 'ncbitaxon:75587', 'ncbitaxon:257785', 'ncbitaxon:182158', 'ncbitaxon:180763', 'ncbitaxon:49605', 'ncbitaxon:49619', 'ncbitaxon:157514', 'ncbitaxon:45901', 'ncbitaxon:49467', 'ncbitaxon:66907', 'ncbitaxon:228367', 'ncbitaxon:13630', 'ncbitaxon:276782', 'ncbitaxon:134444', 'ncbitaxon:133988', 'ncbitaxon:57518', 'ncbitaxon:128893', 'ncbitaxon:190548', 'ncbitaxon:313330', 'ncbitaxon:157504', 'ncbitaxon:49158', 'ncbitaxon:224354', 'ncbitaxon:13343', 'ncbitaxon:313320', 'ncbitaxon:642527', 'ncbitaxon:586110', 'ncbitaxon:1247234', 'ncbitaxon:95630', 'ncbitaxon:2575812', 'ncbitaxon:190534', 'ncbitaxon:176258', 'ncbitaxon:84005', 'ncbitaxon:174251', 'ncbitaxon:157519', 'ncbitaxon:82758', 'ncbitaxon:479662', 'ncbitaxon:45912', 'ncbitaxon:313334', 'ncbitaxon:49626', 'ncbitaxon:143365', 'ncbitaxon:317406', 'ncbitaxon:1009502', 'ncbitaxon:224352', 'ncbitaxon:49168', 'ncbitaxon:642525', 'ncbitaxon:669674', 'ncbitaxon:257784', 'ncbitaxon:1048537', 'ncbitaxon:642526', 'ncbitaxon:93824', 'ncbitaxon:45898', 'ncbitaxon:118364', 'ncbitaxon:764530', 'ncbitaxon:254603', 'ncbitaxon:13417', 'ncbitaxon:1157098', 'ncbitaxon:49622', 'ncbitaxon:270431', 'ncbitaxon:49157', 'ncbitaxon:84000', 'ncbitaxon:1980289', 'ncbitaxon:679021', 'ncbitaxon:141212', 'ncbitaxon:642538', 'ncbitaxon:180772', 'ncbitaxon:321365', 'ncbitaxon:174249', 'ncbitaxon:49163', 'ncbitaxon:688029', 'ncbitaxon:142229', 'ncbitaxon:479656', 'ncbitaxon:191528', 'ncbitaxon:75580', 'ncbitaxon:13508', 'ncbitaxon:313319', 'ncbitaxon:1044962', 'ncbitaxon:642532', 'ncbitaxon:180767', 'ncbitaxon:880084', 'ncbitaxon:1157100', 'ncbitaxon:1053342', 'ncbitaxon:50148', 'ncbitaxon:93825', 'ncbitaxon:880082', 'ncbitaxon:1044951', 'ncbitaxon:182159', 'ncbitaxon:128905', 'ncbitaxon:176248', 'ncbitaxon:642534', 'ncbitaxon:49473', 'ncbitaxon:880078', 'ncbitaxon:78643', 'ncbitaxon:472369', 'ncbitaxon:543515', 'ncbitaxon:180766', 'ncbitaxon:642537', 'ncbitaxon:190542', 'ncbitaxon:2755311', 'ncbitaxon:46249', 'ncbitaxon:118365', 'ncbitaxon:118357', 'ncbitaxon:1044948', 'ncbitaxon:174247', 'ncbitaxon:191066', 'ncbitaxon:141211', 'ncbitaxon:49153', 'ncbitaxon:93820', 'ncbitaxon:13385', 'ncbitaxon:880081', 'ncbitaxon:945837', 'ncbitaxon:1793803', 'ncbitaxon:407979', 'ncbitaxon:45907', 'ncbitaxon:89200', 'ncbitaxon:69266', 'ncbitaxon:880079', 'ncbitaxon:1044997', 'ncbitaxon:880080', 'ncbitaxon:313328', 'ncbitaxon:586115', 'ncbitaxon:13411', 'ncbitaxon:474342', 'ncbitaxon:49175', 'ncbitaxon:184581', 'ncbitaxon:184574', 'ncbitaxon:313336', 'ncbitaxon:49628', 'ncbitaxon:184576', 'ncbitaxon:516948', 'ncbitaxon:75586', 'ncbitaxon:224342', 'ncbitaxon:49170', 'ncbitaxon:1157099', 'ncbitaxon:270432', 'ncbitaxon:128897', 'ncbitaxon:93823', 'ncbitaxon:75581', 'ncbitaxon:4351', 'ncbitaxon:985477', 'ncbitaxon:985411', 'ncbitaxon:75585', 'ncbitaxon:49140', 'ncbitaxon:95633', 'ncbitaxon:1493660', 'ncbitaxon:2839635', 'ncbitaxon:49162', 'ncbitaxon:73103', 'ncbitaxon:586123', 'ncbitaxon:344754', 'ncbitaxon:229201', 'ncbitaxon:13479', 'ncbitaxon:688025', 'ncbitaxon:118363', 'ncbitaxon:190544', 'ncbitaxon:180765', 'ncbitaxon:49169', 'ncbitaxon:64689', 'ncbitaxon:13768', 'ncbitaxon:1743184', 'ncbitaxon:55222', 'ncbitaxon:1643853', 'ncbitaxon:157505', 'ncbitaxon:49469', 'ncbitaxon:586112', 'ncbitaxon:105903', 'ncbitaxon:180760', 'ncbitaxon:270439', 'ncbitaxon:13651', 'ncbitaxon:401655', 'ncbitaxon:642531']
ncbitaxon:209791	148	48	0	7	['ncbitaxon:280838', 'ncbitaxon:209795', 'ncbitaxon:463578', 'ncbitaxon:362809', 'ncbitaxon:1527723', 'ncbitaxon:253513', 'ncbitaxon:1112837']
ncbitaxon:4268	125	33	4	13	['ncbitaxon:71611', 'ncbitaxon:4270', 'ncbitaxon:151834', 'ncbitaxon:151847', 'ncbitaxon:577683', 'ncbitaxon:151846', 'ncbitaxon:1801587', 'ncbitaxon:112833', 'ncbitaxon:1027102', 'ncbitaxon:2662167', 'ncbitaxon:212252', 'ncbitaxon:1804204', 'ncbitaxon:1027072']
